"id","income","height","weight","sex","race","education","asvab","sat_math","bdate"
4372,45000,61,117,"female","hispanic",NA,59.281,NA,6
4374,27000,66,145,"male","hispanic",NA,9.202,NA,10
4375,55000,66,160,"female","hispanic",16,65.669,NA,10
4377,60000,67,150,"female","other",NA,98.223,550,6
4378,27000,66,175,"male","hispanic",NA,29.243,NA,6
4379,22000,70,152,"male","hispanic",NA,29.248,NA,3
4380,42000,66,150,"female","hispanic",NA,85.23,NA,7
4381,20000,70,170,"male","other",NA,62.54,NA,1
4384,60000,61,160,"female","hispanic",NA,13.845,NA,6
4386,16000,68,186,"male","hispanic",NA,5.739,NA,8
4387,17000,68,250,"male","other",NA,18.758,NA,4
4388,10000,62,167,"female","hispanic",NA,18.444,NA,3
4389,11000,74,410,"male","hispanic",NA,13.079,NA,2
4390,25000,69,220,"male","hispanic",NA,0.15,NA,8
4391,32000,64,125,"female","hispanic",NA,51.174,NA,6
4395,40000,60,120,"female","hispanic",NA,34.958,NA,3
4396,25000,67,160,"male","hispanic",NA,21.052,NA,10
4397,28000,70,190,"male","hispanic",NA,16.79,NA,5
4398,12000,67,145,"female","hispanic",NA,74.375,NA,4
4399,54000,63,140,"female","hispanic",NA,73.646,NA,6
4402,35000,69,220,"male","hispanic",NA,24.049,NA,7
4403,5982,65,165,"male","hispanic",NA,11.321,NA,9
4405,14000,70,185,"male","other",20,84.858,NA,5
4406,64000,66,130,"female","other",16,97.182,NA,10
4409,38000,70,130,"female","other",NA,75.681,NA,7
4410,40000,65,137,"female","other",NA,66.666,NA,11
4412,4000,69,220,"female","other",NA,30.333,NA,10
4418,57000,67,180,"female","other",20,NA,NA,1
4419,60000,68,145,"female","other",NA,NA,NA,9
4423,47000,70,250,"female","black",NA,68.434,550,8
4424,35000,78,230,"male","black",15,8.705,NA,9
4425,5000,NA,180,"male","black",NA,3.81,NA,2
4427,28000,68,216,"female","black",NA,31.243,450,12
4428,18000,69,220,"female","black",NA,47.603,550,5
4430,34000,64,162,"female","other",NA,NA,NA,8
4431,18000,72,300,"female","other",15,82.171,NA,10
4432,34500,75,218,"male","hispanic",NA,27.681,NA,4
4433,10580,68,130,"female","other",NA,21.178,NA,6
4434,34500,63,160,"female","black",14,83.055,NA,7
4435,45000,66,115,"female","other",13,NA,NA,6
4437,24362,69,156,"male","black",NA,52.157,NA,1
4438,19000,67,160,"female","other",10,61.544,NA,8
4441,45000,71,260,"male","other",NA,94.363,NA,9
4442,12500,65,140,"female","other",NA,70.541,550,9
4443,20000,66,150,"female","other",NA,93.994,650,4
4444,25000,72,150,"male","other",NA,64.384,NA,4
4445,180331,68,155,"male","other",NA,84.232,550,4
4446,86000,69,69,"male","other",NA,59.867,NA,7
4447,48000,63,120,"female","other",NA,93.34,NA,3
4448,50000,74,210,"male","other",NA,95.997,650,9
4449,70000,70,160,"female","hispanic",NA,69.504,550,4
4450,42000,NA,175,"male","other",16,95.341,650,9
4451,50000,69,165,"male","other",NA,77.427,NA,8
4453,60000,74,150,"male","other",NA,42.768,NA,9
4454,4000,62,195,"male","hispanic",12,1.769,NA,5
4455,3200,68,145,"male","other",NA,89.089,350,11
4456,180331,77,230,"male","other",NA,67.652,550,9
4457,40000,69,160,"male","hispanic",NA,76.958,NA,12
4458,34000,68,69,"male","other",NA,97.885,NA,7
4459,51000,68,230,"female","other",16,48.861,550,6
4460,50000,74,190,"male","other",17,76.783,550,1
4461,45000,64,197,"female","hispanic",NA,18.571,NA,12
4465,64000,NA,118,"female","other",NA,46.286,550,11
4466,50000,72,NA,"male","other",NA,8.363,NA,1
4468,60000,68,160,"male","other",NA,36.386,NA,4
4470,39000,67,200,"female","other",NA,43.278,NA,5
4471,42000,64,120,"female","other",NA,99.592,650,6
4475,42000,68,160,"male","other",NA,22.265,NA,3
4476,35000,64,165,"female","other",NA,75.48,550,5
4477,35000,69,175,"male","other",NA,69.557,NA,1
4479,70000,66,155,"male","other",NA,51.863,550,6
4480,20000,66,135,"female","hispanic",NA,38.123,550,6
4481,55000,67,160,"male","hispanic",NA,58.334,550,5
4482,19000,70,182,"male","hispanic",NA,37.636,750,4
4484,30000,68,180,"male","other",17,24.876,650,7
4487,24000,65,154,"female","other",NA,NA,350,10
4488,9500,67,175,"female","other",NA,6.287,NA,8
4490,17000,65,180,"female","hispanic",NA,36.578,NA,7
4491,5000,NA,220,"male","hispanic",13,17.522,NA,9
4492,88000,74,210,"male","hispanic",NA,35.854,NA,6
4493,26000,61,116,"female","hispanic",NA,24.691,NA,1
4494,44000,68,250,"male","hispanic",12,10.767,NA,7
4495,28000,70,300,"female","hispanic",NA,44.099,NA,6
4497,34000,68,220,"male","hispanic",NA,15.556,NA,8
4498,44000,69,240,"male","hispanic",NA,43.345,NA,1
4499,26000,61,115,"female","hispanic",NA,11.153,NA,8
4503,46000,65,230,"male","hispanic",NA,15.618,NA,10
4505,60000,75,210,"male","other",NA,NA,NA,9
4506,20000,69,163,"male","other",15,50.869,NA,1
4509,8500,71,155,"male","other",NA,NA,450,3
4510,35000,NA,150,"female","hispanic",14,49.688,450,6
4512,65000,66,143,"female","other",NA,61.275,550,7
4513,30784,65,300,"male","other",NA,44.298,NA,9
4514,42000,69,315,"male","other",NA,62.781,550,1
4516,24000,NA,260,"male","hispanic",NA,65.606,550,9
4517,46655,66,137,"female","other",18,65.445,450,8
4519,26000,74,170,"male","other",NA,12.591,NA,10
4521,52000,67,119,"female","hispanic",17,87.569,550,12
4522,39000,66,174,"male","other",NA,96.138,650,6
4524,35000,61,117,"female","hispanic",NA,84.104,NA,2
4525,22000,69,140,"male","other",NA,100,750,8
4527,28000,NA,145,"male","other",12,18.143,NA,10
4528,4000,70,160,"male","other",18,95.655,650,2
4529,32000,66,135,"female","other",NA,3.806,NA,3
4531,27000,65,240,"female","other",NA,34.659,NA,9
4532,100000,68,130,"female","other",NA,69.386,550,9
4533,35000,71,187,"male","other",NA,95.112,NA,11
4534,180331,67,145,"female","other",NA,89.28,NA,8
4535,0,73,215,"male","other",NA,40.458,NA,9
4536,24000,64,125,"female","other",18,87.426,550,6
4540,58000,79,265,"male","other",NA,86.691,NA,11
4541,30000,63,125,"female","other",NA,13.989,NA,5
4545,20000,66,145,"male","other",NA,16.113,NA,1
4546,32000,72,175,"male","other",NA,28.185,350,3
4547,13000,69,240,"male","other",19,96.497,650,3
4548,22000,62,210,"female","other",NA,85.536,NA,5
4549,52000,66,140,"female","other",NA,49.688,350,2
4551,36000,74,215,"male","other",NA,17.694,NA,5
4553,75000,69,135,"female","other",NA,43.512,NA,1
4555,35000,69,190,"male","hispanic",NA,38.502,550,2
4556,50000,68,150,"female","other",NA,66.08,NA,3
4557,25000,68,150,"female","other",NA,56.884,NA,8
4558,22000,60,165,"female","other",NA,29.368,NA,11
4559,26000,63,140,"female","other",NA,54.618,NA,11
4560,31000,65,120,"female","other",16,53.564,NA,9
4561,64000,68,176,"female","other",NA,44.799,NA,11
4562,35000,71,215,"male","other",NA,4.868,NA,11
4564,60000,69,145,"male","other",NA,87.113,NA,12
4568,30000,68,128,"female","other",NA,65.859,650,8
4571,30000,67,180,"male","other",NA,21.946,NA,5
4574,24000,78,195,"male","other",NA,53.504,NA,6
4576,21000,71,170,"male","other",NA,NA,450,10
4577,53000,68,190,"male","other",NA,NA,550,10
4578,15000,67,170,"female","other",NA,64.492,450,7
4579,7168,71,155,"female","other",15,40.605,NA,5
4580,58000,71,190,"male","other",NA,73.523,NA,11
4581,70000,61,112,"female","other",NA,56.513,550,1
4582,40000,71,150,"male","other",NA,78.973,NA,7
4583,32000,67,148,"female","other",NA,84.719,550,11
4584,104000,60,115,"female","other",NA,NA,550,10
4585,15000,68,110,"male","other",NA,NA,NA,2
4586,15000,72,195,"male","other",NA,36.636,NA,7
4587,1000,72,162,"male","other",12,69.071,NA,11
4591,85000,77,270,"male","other",14,73.848,NA,9
4592,25000,69,150,"male","hispanic",NA,79.588,NA,2
4597,39000,62,143,"female","other",NA,63.464,350,4
4599,14300,69,220,"female","other",NA,94.616,550,8
4600,180331,74,190,"male","other",NA,59.571,450,4
4601,10000,64,125,"female","other",NA,38.906,450,10
4602,50000,71,400,"male","other",NA,30.48,650,2
4603,50000,66,135,"female","other",20,60.12,NA,10
4607,22000,69,270,"female","other",NA,28.247,NA,3
4608,3500,62,160,"female","other",NA,NA,NA,3
4609,0,71,195,"male","other",NA,69.513,NA,4
4611,35000,63,205,"female","other",NA,56.349,NA,1
4612,58000,61,160,"female","other",NA,NA,550,9
4613,5250,70,190,"male","multiracial",14,34.888,350,11
4614,50000,72,196,"male","hispanic",NA,75.776,NA,3
4615,60000,70,215,"male","other",NA,68.197,NA,1
4616,36000,72,320,"male","other",NA,NA,NA,12
4617,50000,70,180,"male","other",NA,44.816,NA,1
4620,34000,66,168,"female","other",15,75.233,NA,8
4622,34000,72,425,"male","other",NA,46.357,NA,6
4623,40000,75,270,"male","other",NA,37.239,NA,2
4624,14704,75,NA,"male","other",14,7.218,NA,8
4626,21000,69,330,"female","other",NA,18.641,NA,6
4628,0,62,158,"female","other",NA,32.783,NA,2
4629,10000,76,185,"male","other",17,97.784,650,4
4630,37000,70,180,"female","other",NA,74.711,450,1
4631,55000,68,200,"male","multiracial",NA,84.582,550,8
4633,31000,63,195,"female","multiracial",NA,35.062,350,11
4634,11000,61,170,"female","other",14,76.741,450,9
4635,51000,59,110,"female","other",NA,39.89,450,11
4637,15000,71,210,"male","hispanic",NA,NA,NA,12
4638,56000,68,180,"male","hispanic",NA,55.111,NA,9
4640,38000,71,190,"male","other",NA,18.407,NA,1
4643,32000,71,150,"male","other",NA,99.184,650,2
4645,89000,72,165,"male","other",NA,82.6,650,2
4646,50000,69,162,"male","other",NA,NA,650,10
4647,54000,62,129,"female","other",NA,78.117,550,9
4648,5500,62,130,"female","other",16,68.223,450,7
4649,3400,69,140,"female","other",15,87.753,NA,4
4654,13000,75,203,"male","black",NA,31.388,NA,9
4655,8556,65,NA,"female","other",14,43.992,NA,7
4656,24000,67,168,"female","black",NA,2.387,NA,2
4658,19000,61,220,"female","black",NA,10.471,NA,1
4660,26742,69,NA,"male","black",NA,88.788,NA,2
4661,17000,68,190,"male","other",NA,29.411,NA,10
4662,50000,65,130,"female","other",NA,95.22,650,12
4663,52000,69,225,"male","other",NA,68.064,550,10
4666,40000,68,160,"male","other",NA,49.515,450,4
4667,12000,61,154,"female","other",NA,41.851,NA,12
4669,89000,76,210,"male","other",NA,21.26,NA,11
4670,10000,60,150,"female","hispanic",12,33.127,350,12
4671,42000,62,160,"female","hispanic",NA,55.554,NA,9
4673,58240,64,128,"female","other",17,60.777,550,7
4674,8796,62,220,"female","other",NA,61.613,NA,11
4678,0,62,176,"female","hispanic",NA,NA,NA,5
4680,18000,73,317,"male","other",NA,40.243,NA,8
4681,24000,71,207,"male","other",NA,18.576,NA,7
4685,45000,63,195,"female","other",NA,NA,NA,6
4687,30000,66,217,"female","other",NA,81.336,550,12
4692,15000,74,74,"male","other",NA,NA,NA,1
4694,22000,64,155,"female","hispanic",17,89.566,650,6
4695,26000,65,250,"female","hispanic",NA,23.825,NA,2
4701,20000,NA,265,"male","hispanic",NA,3.829,NA,10
4702,68000,69,170,"male","hispanic",NA,85.854,NA,4
4705,80000,71,220,"male","hispanic",16,NA,NA,5
4707,65000,67,210,"female","hispanic",NA,56.102,NA,9
4711,20000,64,175,"female","other",NA,98.417,NA,9
4715,200,59,260,"female","hispanic",NA,6.639,NA,1
4717,48000,NA,300,"male","hispanic",NA,8.215,NA,8
4719,63767,64,132,"female","other",NA,94.102,550,3
4721,9000,68,240,"female","other",NA,56.437,NA,2
4722,24000,66,184,"female","other",NA,36.833,NA,4
4724,2000,74,180,"male","multiracial",20,79.89,550,2
4728,3000,67,180,"female","other",NA,60.238,NA,4
4730,36000,65,118,"female","other",NA,52.445,450,5
4731,180331,70,135,"male","other",NA,89.38,650,5
4733,700,65,55,"female","hispanic",NA,20.076,NA,1
4734,30000,70,215,"male","hispanic",NA,0.362,NA,1
4735,26000,66,220,"male","hispanic",NA,NA,NA,3
4739,24000,66,158,"female","hispanic",20,84.094,550,3
4740,50000,71,230,"male","hispanic",NA,33.212,NA,8
4743,70000,70,230,"male","black",NA,30.552,NA,10
4744,60000,75,200,"male","other",16,NA,NA,8
4747,2500,58,175,"female","black",NA,22.758,NA,1
4749,32000,72,220,"male","other",NA,46.659,NA,4
4750,52000,70,206,"male","other",NA,67.153,NA,12
4752,21000,69,245,"male","other",12,19.183,250,2
4753,73000,65,138,"female","other",NA,19.781,NA,6
4754,22000,67,155,"female","other",15,NA,450,10
4757,60000,64,145,"female","other",NA,17.36,450,9
4758,29000,64,115,"female","black",NA,77.261,NA,6
4759,42000,72,180,"male","other",NA,90.763,NA,5
4760,38000,64,145,"female","other",NA,59.3,NA,12
4761,19400,62,215,"female","other",NA,83.513,NA,11
4762,56000,72,165,"male","hispanic",NA,34.419,550,10
4763,30000,67,165,"male","other",NA,96.906,650,4
4764,45800,69,210,"male","hispanic",NA,NA,NA,1
4765,45000,67,180,"male","other",NA,32.881,750,6
4766,14000,73,240,"male","hispanic",NA,NA,NA,11
4769,100000,69,155,"male","other",NA,NA,NA,7
4770,60000,63,125,"female","other",NA,NA,650,4
4772,15000,62,145,"female","hispanic",NA,73.298,NA,1
4773,17000,63,277,"female","hispanic",NA,42.185,NA,12
4774,42000,72,278,"male","hispanic",NA,21.164,NA,3
4775,26000,66,225,"female","hispanic",NA,6.958,250,11
4776,37000,70,180,"male","hispanic",NA,48.138,NA,7
4777,28000,63,170,"female","hispanic",NA,NA,450,12
4778,15000,59,125,"female","hispanic",NA,NA,NA,7
4779,35000,62,150,"female","hispanic",NA,45.366,250,1
4782,80000,69,193,"male","hispanic",16,NA,NA,2
4783,44000,65,165,"female","hispanic",NA,NA,NA,11
4784,27000,64,230,"female","hispanic",NA,13.435,NA,11
4785,33000,69,200,"female","hispanic",NA,61.479,NA,2
4786,13000,65,170,"female","hispanic",NA,52.399,NA,11
4787,30000,73,180,"male","other",NA,52.219,550,6
4788,27000,69,200,"male","other",20,98.261,750,9
4789,46000,66,135,"female","other",NA,56.924,450,4
4792,6000,65,133,"female","other",NA,59.929,NA,3
4793,49000,NA,175,"male","other",NA,NA,750,6
4797,26500,62,212,"female","other",13,81.956,450,1
4799,35000,65,235,"male","other",NA,73.21,650,4
4802,58000,67,143,"female","other",NA,NA,650,3
4803,10000,72,280,"male","other",NA,64.954,550,2
4804,40000,66,200,"female","other",NA,39.886,450,1
4805,44000,71,208,"male","other",13,57.602,NA,4
4808,40000,70,265,"male","other",NA,NA,NA,9
4809,8000,62,135,"female","other",NA,NA,NA,8
4811,30000,65,202,"female","other",NA,54.258,NA,8
4812,26000,68,210,"female","other",19,90.86,450,12
4813,58000,75,235,"male","other",NA,62.617,450,4
4814,78000,72,190,"male","other",18,89.008,750,3
4815,12000,62,185,"female","other",20,100,750,10
4816,18000,61,145,"female","other",NA,85.215,250,3
4817,5000,65,145,"male","other",NA,92.098,NA,3
4818,100000,70,210,"male","other",NA,95.58,650,1
4820,60000,69,160,"male","other",NA,97.8,750,3
4827,107000,71,190,"male","other",NA,49.221,550,7
4828,56000,60,124,"female","other",20,NA,450,4
4830,8500,69,140,"male","other",20,95.93,650,10
4831,6000,73,270,"male","other",NA,NA,NA,12
4832,53000,70,215,"male","other",NA,91.591,450,2
4833,43000,73,180,"male","other",20,100,750,3
4834,5520,67,118,"female","other",NA,63.168,NA,2
4836,20000,72,170,"male","other",NA,55.07,NA,9
4837,46000,64,145,"female","other",NA,66.693,450,3
4838,44000,65,150,"female","other",NA,53.674,NA,6
4839,80000,67,200,"male","other",18,54.946,350,3
4841,24000,69,160,"female","other",NA,84.073,450,5
4842,76000,62,110,"female","other",17,92.27,550,3
4843,38000,64,225,"female","other",NA,54.58,NA,6
4845,25000,67,165,"male","other",16,68.012,NA,3
4846,9000,61,138,"female","other",NA,15.777,NA,2
4848,105000,70,225,"male","other",NA,64.711,NA,1
4849,68000,72,300,"male","other",NA,47.756,550,11
4850,25000,62,180,"female","other",NA,45.413,450,5
4851,56000,72,218,"male","other",NA,71.887,450,9
4852,50000,67,175,"female","other",17,67.479,550,10
4853,38520,70,135,"male","other",NA,85.126,450,5
4855,15000,65,125,"female","other",NA,62.33,450,8
4856,35000,64,140,"female","hispanic",NA,58.139,450,12
4858,85000,69,145,"female","other",NA,97.702,650,11
4860,35000,61,180,"female","other",NA,24.319,NA,4
4862,4100,63,360,"female","other",15,59.635,450,4
4863,62000,70,260,"male","other",NA,82.847,650,11
4864,14000,68,170,"male","other",NA,55.075,NA,7
4867,20000,62,150,"female","other",NA,2.308,NA,3
4870,29000,74,214,"male","other",NA,93.08,650,8
4871,38000,61,177,"female","other",NA,89.185,550,9
4874,37000,71,220,"male","other",NA,3.272,NA,6
4875,58000,67,270,"female","other",NA,64.686,NA,12
4877,20000,63,155,"female","other",NA,45.857,450,6
4878,47000,65,230,"female","other",NA,91.577,NA,1
4881,22000,65,150,"female","other",16,NA,650,5
4884,40000,76,260,"male","other",NA,31.435,NA,1
4885,26000,65,273,"female","other",NA,80.441,NA,1
4887,30000,74,235,"male","other",NA,68.585,NA,4
4889,46650,72,200,"male","other",NA,47.042,750,8
4890,75000,68,175,"male","other",NA,55.872,NA,9
4891,50000,70,175,"male","other",NA,NA,650,8
4892,38000,66,165,"male","other",NA,6.637,NA,8
4897,70000,69,199,"male","other",NA,71.536,650,5
4899,60000,63,135,"female","other",NA,79.714,350,11
4900,78000,69,180,"male","other",20,71.171,450,9
4903,17000,66,250,"female","black",NA,52.429,450,3
4904,5000,63,160,"female","other",NA,67.953,NA,8
4906,75000,71,205,"male","other",NA,63.342,NA,5
4907,17500,69,230,"male","other",NA,24.335,NA,5
4908,30000,72,175,"male","other",NA,50.841,NA,11
4910,30000,70,140,"male","other",NA,7.544,NA,4
4911,42000,71,230,"male","other",NA,84.766,NA,2
4912,37000,70,275,"male","other",NA,29.173,NA,1
4913,21000,71,195,"male","other",NA,84.222,650,2
4914,19776,68,315,"male","other",NA,NA,NA,10
4915,4500,65,170,"female","other",NA,93.916,550,7
4916,45000,70,191,"male","other",NA,74.51,550,10
4918,34000,67,170,"male","other",NA,79.87,450,6
4921,59000,73,214,"male","other",NA,66.883,NA,9
4926,40000,71,155,"female","other",NA,39.439,450,11
4930,55000,72,170,"male","other",NA,NA,NA,8
4934,87500,67,200,"male","other",NA,88.783,NA,3
4938,28000,63,100,"female","other",NA,49.694,450,9
4940,55000,73,185,"male","other",NA,40.828,NA,12
4942,55000,70,165,"male","other",NA,90.3,550,1
4943,35000,70,145,"male","other",19,63.87,550,11
4944,30000,66,145,"female","other",19,81.403,450,7
4948,40000,69,200,"male","other",NA,48.77,NA,8
4951,40000,75,220,"male","other",NA,NA,NA,3
4952,25000,64,135,"female","other",16,NA,550,6
4954,8000,73,191,"male","other",NA,20.143,NA,6
4955,45000,68,285,"female","other",NA,26.087,NA,6
4956,37200,NA,123,"female","other",NA,73.855,NA,10
4957,60000,NA,250,"male","other",NA,NA,550,5
4958,17000,62,NA,"female","other",NA,30.966,NA,3
4959,24000,69,250,"female","other",NA,54.763,NA,12
4960,69000,63,120,"female","other",NA,67.943,450,3
4962,50000,64,138,"female","other",15,58.119,NA,8
4963,12000,66,261,"female","other",12,17.766,NA,5
4966,29000,64,160,"female","other",NA,33.532,NA,1
4969,32000,67,220,"female","other",NA,24.136,NA,1
4970,61000,68,175,"male","other",NA,29.23,NA,2
4972,35000,72,200,"male","other",NA,44.725,NA,2
4973,35000,62,115,"female","other",NA,NA,NA,1
4974,10000,66,130,"female","other",12,6.312,NA,6
4975,9000,69,200,"male","other",NA,3.453,350,12
4977,18000,73,165,"male","other",NA,15.004,NA,9
4979,8000,63,140,"female","other",NA,41.11,NA,12
4982,30000,71,145,"female","other",NA,42.65,450,9
4983,60000,70,175,"male","other",NA,75.798,650,6
4984,25000,74,180,"male","other",NA,32.095,NA,1
4986,104000,71,175,"male","other",NA,49.862,NA,8
4987,78000,73,230,"male","other",NA,79.886,550,4
4988,1000,63,227,"female","other",14,60.806,NA,6
4989,8000,71,140,"male","other",NA,NA,NA,1
4990,40000,65,130,"female","other",NA,NA,550,1
4991,40000,64,120,"female","other",16,NA,450,7
4992,48000,72,198,"male","other",NA,58.548,550,5
4997,45000,72,195,"male","other",NA,24.556,450,7
4998,41000,62,200,"female","hispanic",NA,NA,NA,5
4999,32000,62,150,"female","hispanic",NA,NA,450,9
5003,26000,62,155,"female","other",NA,NA,NA,9
5005,23000,64,184,"female","other",NA,NA,NA,6
5009,25000,67,175,"female","other",NA,70.335,NA,2
5010,40000,71,182,"male","other",17,87.609,550,3
5011,14000,NA,120,"female","other",NA,59.116,550,1
5013,25000,72,260,"male","other",NA,61.762,NA,9
5014,6000,67,165,"male","other",NA,70.206,NA,6
5015,500,61,125,"female","other",NA,45.228,NA,10
5017,29000,70,190,"female","other",NA,96.277,650,12
5018,20000,64,145,"female","other",NA,NA,450,10
5020,18000,75,190,"male","hispanic",12,90.48,550,9
5023,19000,71,220,"male","other",NA,51.342,NA,11
5024,35000,63,122,"female","other",NA,81.451,450,6
