"iso2","year","m04","m514","m014","m1524","m2534","m3544","m4554","m5564","m65","mu","f04","f514","f014","f1524","f2534","f3544","f4554","f5564","f65","fu"
"MA",2002,NA,NA,79,2190,2341,1647,941,525,577,NA,NA,NA,144,1483,1088,713,443,357,386,NA
"MA",2003,NA,NA,91,2225,2347,1667,1004,525,550,NA,NA,NA,168,1455,1029,633,431,366,351,NA
"MA",2004,NA,NA,68,2081,2397,1676,1114,533,539,NA,NA,NA,149,1196,981,517,373,331,325,NA
"MA",2005,NA,NA,79,2222,2515,1583,1057,580,591,NA,NA,NA,167,1330,943,546,403,343,398,NA
"MA",2006,4,69,73,2104,2373,1498,1036,527,551,NA,6,149,155,1273,1025,597,426,335,307,NA
"MA",2007,4,70,74,2098,2370,1545,1165,545,529,NA,6,117,123,1177,837,444,354,306,370,NA
"MA",2008,5,46,51,1992,2372,1514,1179,633,589,0,4,120,124,1081,803,479,360,290,358,0
"MC",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",1999,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA
"MC",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MC",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",1995,NA,NA,0,55,115,166,95,65,15,NA,NA,NA,2,42,38,31,19,10,12,NA
"MD",1996,NA,NA,0,26,33,55,34,9,5,NA,NA,NA,2,10,14,18,4,3,6,NA
"MD",1997,NA,NA,0,51,65,86,47,35,13,NA,NA,NA,0,24,32,16,14,6,8,NA
"MD",1998,NA,NA,2,72,67,116,56,36,16,NA,NA,NA,2,34,20,34,10,5,7,NA
"MD",1999,NA,NA,1,89,123,144,84,29,14,NA,NA,NA,3,31,32,27,19,7,6,NA
"MD",2000,NA,NA,2,52,31,36,13,13,6,NA,NA,NA,1,16,32,45,23,14,6,NA
"MD",2001,NA,NA,1,152,197,230,158,62,32,NA,NA,NA,6,58,61,46,33,14,10,NA
"MD",2002,NA,NA,5,159,220,237,181,49,33,NA,NA,NA,11,71,76,41,32,23,8,NA
"MD",2003,NA,NA,1,152,201,252,206,62,25,NA,NA,NA,1,101,71,64,40,16,22,NA
"MD",2004,NA,NA,8,210,277,284,267,89,42,NA,NA,NA,11,91,97,57,53,28,22,NA
"MD",2005,0,2,2,211,337,345,313,106,31,0,0,3,3,97,92,57,61,23,18,0
"MD",2006,NA,NA,2,175,302,349,312,106,32,0,NA,NA,7,91,108,72,67,25,31,0
"MD",2007,0,0,0,181,281,343,314,107,35,0,0,2,2,97,85,57,58,25,25,0
"MD",2008,0,1,1,167,271,314,317,105,32,0,2,2,4,85,81,57,52,22,25,0
"ME",2005,0,0,0,3,5,7,15,4,8,0,0,0,0,0,7,3,4,0,8,0
"ME",2006,0,0,0,0,7,7,12,9,3,0,0,0,NA,3,4,4,4,3,2,0
"ME",2007,0,0,0,0,6,3,10,1,3,1,0,0,0,3,3,4,3,3,1,0
"ME",2008,0,0,0,2,7,10,5,5,1,0,0,0,0,4,5,5,10,4,7,0
"MG",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1995,NA,NA,79,791,1289,1173,630,423,242,NA,NA,NA,100,799,1108,744,340,230,78,NA
"MG",1996,NA,NA,68,888,1325,1271,673,484,285,NA,NA,NA,106,808,1031,744,393,197,79,NA
"MG",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",1998,NA,NA,70,827,1545,1420,829,485,282,NA,NA,NA,108,852,1193,824,430,253,117,NA
"MG",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MG",2001,NA,NA,103,1033,1588,1625,1094,613,404,NA,NA,NA,190,1010,1349,1094,546,289,154,NA
"MG",2002,NA,NA,94,1023,1594,1563,1174,609,398,NA,NA,NA,163,983,1372,1000,598,234,135,NA
"MG",2003,NA,NA,123,1249,1830,1839,1413,723,438,NA,NA,NA,216,1164,1578,1240,743,326,191,NA
"MG",2004,NA,NA,118,1025,1593,1482,1026,495,300,NA,NA,NA,130,950,1130,841,513,220,95,NA
"MG",2005,NA,NA,98,1159,1867,1732,1349,582,333,NA,NA,NA,150,1012,1451,1047,614,248,129,NA
"MG",2006,NA,NA,117,1500,2391,2220,1714,766,458,NA,NA,NA,208,1458,1944,1444,874,353,166,NA
"MG",2007,94,102,196,1473,2353,2097,1671,823,438,NA,16,207,223,1456,1810,1354,880,378,192,NA
"MG",2008,21,121,142,1499,2294,2113,1669,836,465,0,19,232,251,1433,1846,1352,911,383,171,0
"MH",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH",1996,NA,NA,7,8,3,3,5,3,0,NA,NA,NA,12,7,3,3,2,3,2,NA
"MH",1998,NA,NA,0,2,0,1,1,1,0,NA,NA,NA,0,1,3,1,0,1,0,NA
"MH",1999,NA,NA,5,10,3,4,1,6,0,NA,NA,NA,2,10,7,2,2,2,0,NA
"MH",2000,NA,NA,3,5,4,1,3,5,3,NA,NA,NA,7,7,3,0,2,2,0,NA
"MH",2001,NA,NA,3,8,4,2,4,2,0,NA,NA,NA,5,6,4,7,8,2,1,NA
"MH",2002,NA,NA,0,1,2,1,3,2,2,NA,NA,NA,0,2,0,0,3,1,1,NA
"MH",2003,NA,NA,6,4,2,7,7,2,2,NA,NA,NA,4,9,2,4,6,1,4,NA
"MH",2004,NA,NA,2,5,4,3,3,2,NA,NA,NA,NA,1,7,5,3,3,0,1,NA
"MH",2005,NA,NA,2,4,4,5,6,1,1,NA,NA,NA,1,9,2,4,3,4,2,NA
"MH",2006,NA,NA,NA,4,3,4,6,3,2,NA,NA,NA,2,2,3,3,7,4,2,NA
"MH",2007,0,0,0,1,1,2,5,1,0,NA,0,0,1,3,3,2,3,3,0,NA
"MH",2008,0,1,1,1,1,2,3,0,0,0,0,2,2,3,2,4,5,1,0,0
"MK",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MK",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MK",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MK",1995,NA,NA,2,15,42,45,33,29,24,NA,NA,NA,2,32,30,20,11,17,17,NA
"MK",1996,NA,NA,5,17,20,35,16,25,22,NA,NA,NA,3,15,25,17,9,19,12,NA
"MK",1997,NA,NA,1,8,21,25,24,21,21,NA,NA,NA,1,14,19,13,6,7,11,NA
"MK",1998,NA,NA,3,14,19,56,18,21,13,NA,NA,NA,5,16,18,8,8,6,4,NA
"MK",1999,NA,NA,1,11,10,19,27,15,5,NA,NA,NA,1,7,9,5,1,10,1,NA
"MK",2000,NA,NA,5,8,14,20,19,20,14,NA,NA,NA,1,15,14,17,5,5,10,NA
"MK",2001,NA,NA,1,10,17,17,15,21,16,NA,NA,NA,1,17,18,14,7,3,7,NA
"MK",2002,NA,NA,2,20,17,28,31,22,7,NA,NA,NA,3,18,24,12,4,6,6,NA
"MK",2003,NA,NA,1,20,23,35,28,17,17,NA,NA,NA,0,16,16,9,9,1,8,NA
"MK",2004,NA,NA,2,12,18,19,33,21,15,NA,NA,NA,0,15,20,19,6,3,17,NA
"MK",2005,0,2,2,14,20,23,20,18,13,1,1,1,2,17,13,10,7,5,13,0
"MK",2006,0,0,0,15,15,25,37,18,7,0,0,3,3,16,9,9,6,7,11,0
"MK",2007,0,1,1,12,22,27,46,21,19,0,0,4,4,11,12,9,4,4,8,0
"MK",2008,0,1,1,18,21,13,25,15,15,0,0,2,2,24,15,14,8,7,10,0
"ML",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",1995,NA,NA,27,72,357,294,181,138,102,NA,NA,NA,31,132,184,128,107,61,52,NA
"ML",1996,NA,NA,19,182,408,364,226,157,136,NA,NA,NA,21,153,197,128,95,51,36,NA
"ML",1997,NA,NA,16,226,559,493,357,255,164,NA,NA,NA,15,178,264,167,111,60,34,NA
"ML",1998,NA,NA,13,193,501,428,308,205,130,NA,NA,NA,11,173,237,164,88,79,30,NA
"ML",1999,NA,NA,19,235,475,429,315,216,129,NA,NA,NA,21,180,226,171,120,96,58,NA
"ML",2000,NA,NA,23,206,430,396,297,235,144,NA,NA,NA,14,174,232,152,106,75,43,NA
"ML",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ML",2002,NA,NA,20,209,547,447,430,151,72,NA,NA,NA,39,141,250,166,190,71,24,NA
"ML",2003,NA,NA,32,348,619,438,330,201,115,NA,NA,NA,29,172,278,212,123,73,45,NA
"ML",2004,NA,NA,28,302,584,473,316,219,147,NA,NA,NA,29,191,284,183,151,105,57,NA
"ML",2005,NA,NA,26,350,628,539,365,263,193,NA,NA,NA,33,208,348,245,152,101,72,NA
"ML",2006,NA,NA,28,361,679,550,436,272,216,NA,NA,NA,30,250,371,249,168,116,76,NA
"ML",2007,NA,NA,29,369,696,570,422,291,213,NA,NA,NA,30,263,385,258,160,113,95,NA
"ML",2008,2,20,22,453,809,640,503,314,250,0,3,34,37,332,516,320,245,172,121,0
"MM",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MM",1995,NA,NA,42,713,1423,1401,977,677,298,NA,NA,NA,58,535,729,729,450,343,154,NA
"MM",1996,NA,NA,58,767,1511,1535,1110,798,400,NA,NA,NA,55,577,938,817,558,408,184,NA
"MM",1997,NA,NA,56,676,1452,1405,1061,753,441,NA,NA,NA,54,535,883,715,492,308,183,NA
"MM",1998,NA,NA,64,798,1491,1584,1187,763,438,NA,NA,NA,73,650,997,856,577,382,229,NA
"MM",1999,NA,NA,37,936,1800,1805,1366,833,540,NA,NA,NA,58,737,1076,919,647,420,284,NA
"MM",2000,NA,NA,88,1459,2636,2781,2161,1235,836,NA,NA,NA,72,1040,1592,1397,987,592,378,NA
"MM",2001,NA,NA,69,1800,3253,3353,2624,1443,931,NA,NA,NA,98,1306,1918,1568,1186,650,487,NA
"MM",2002,NA,NA,64,2125,3986,4016,3022,1671,1067,NA,NA,NA,109,1563,2044,1758,1348,845,544,NA
"MM",2003,NA,NA,107,2536,4408,4427,3269,1974,1296,NA,NA,NA,154,1781,2442,2003,1491,943,617,NA
"MM",2004,NA,NA,96,2777,5025,4966,4081,2271,1567,NA,NA,NA,120,2020,2622,2228,1800,1122,713,NA
"MM",2005,NA,NA,132,3401,5877,5888,4585,2557,1764,NA,NA,NA,147,2376,3047,2563,2101,1218,885,NA
"MM",2006,NA,NA,113,3572,6328,6536,5143,2988,2033,NA,NA,NA,171,2453,3338,2820,2282,1448,1016,NA
"MM",2007,NA,NA,127,3591,6569,6826,5507,3152,2155,NA,NA,NA,159,2719,3500,2998,2486,1601,1198,NA
"MM",2008,NA,NA,118,3416,6311,6396,5327,3312,2235,0,NA,NA,180,2526,3474,2850,2357,1644,1102,0
"MN",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN",1994,NA,NA,1,23,40,25,19,6,1,NA,NA,NA,10,27,24,13,8,2,1,NA
"MN",1995,NA,NA,37,99,111,68,19,13,15,NA,NA,NA,30,70,78,33,15,9,25,NA
"MN",1996,NA,NA,8,103,150,91,42,24,19,NA,NA,NA,17,98,114,45,27,19,12,NA
"MN",1997,NA,NA,6,173,298,204,72,32,17,NA,NA,NA,12,109,134,71,21,13,9,NA
"MN",1998,NA,NA,17,213,251,158,65,32,22,NA,NA,NA,32,162,221,115,32,21,15,NA
"MN",1999,NA,NA,12,213,314,178,63,34,26,NA,NA,NA,25,205,252,113,43,18,17,NA
"MN",2000,NA,NA,6,181,260,171,68,38,23,NA,NA,NA,32,200,213,113,41,26,17,NA
"MN",2001,NA,NA,13,236,269,179,86,45,36,NA,NA,NA,25,253,260,125,48,28,29,NA
"MN",2002,NA,NA,9,242,272,184,94,57,47,NA,NA,NA,16,263,253,133,55,22,23,NA
"MN",2003,NA,NA,10,206,217,171,93,55,39,NA,NA,NA,19,254,233,148,45,32,19,NA
"MN",2004,NA,NA,6,287,256,229,112,54,43,NA,NA,NA,18,283,249,162,62,24,23,NA
"MN",2005,NA,NA,7,271,253,232,147,52,36,NA,NA,NA,15,320,270,145,63,32,25,NA
"MN",2006,NA,NA,7,317,335,241,157,64,41,NA,NA,NA,16,372,265,180,81,24,29,NA
"MN",2007,NA,NA,4,280,270,232,158,48,34,NA,NA,NA,23,273,250,139,80,36,29,NA
"MN",2008,NA,NA,7,289,260,235,151,59,36,0,NA,NA,18,283,229,127,86,32,26,0
"MO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MO",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MO",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MO",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MO",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
